Country Or Territory;NUTS2;NUTS3;Year;Air Pollutant;Health Risk Scenario;Population;Populated Area [km2];Air Pollution Average [ug/m3];Air Pollution Population Weighted Average [ug/m3]
France;FRB0;FRB02;2020;NO2;WHO_2021_AQG_Scen_Base;449024;3766;4.6;7.6
France;FRB0;FRB03;2020;NO2;WHO_2021_AQG_Scen_Base;241217;4821;3.5;5.7
France;FRB0;FRB01;2020;O3;WHO_2021_AQG_Scen_Base;326279;4711;4237.8;4078.4
France;FRB0;FRB02;2020;O3;WHO_2021_AQG_Scen_Base;449024;3766;4338.3;4099.1
France;FRB0;FRB03;2020;O3;WHO_2021_AQG_Scen_Base;241217;4821;4095.5;3883.6
France;FRB0;FRB04;2020;O3;WHO_2021_AQG_Scen_Base;616774;5068;3928.3;3791.6
France;FRB0;FRB05;2020;O3;WHO_2021_AQG_Scen_Base;345317;4474;4159.6;4047.7
France;FRB0;FRB06;2020;O3;WHO_2021_AQG_Scen_Base;684817;4658;4378.6;4258.4
France;FRB0;FRB04;2020;PM10;WHO_2021_AQG_Scen_Base;616774;5068;12.3;14.0
France;FRB0;FRB05;2020;PM10;WHO_2021_AQG_Scen_Base;345317;4474;11.9;12.6
France;FRB0;FRB06;2020;PM10;WHO_2021_AQG_Scen_Base;684817;4658;12.1;13.1
France;FRB0;FRB01;2020;PM10;WHO_2021_AQG_Scen_Base;326279;4711;11.3;12.3
France;FRB0;FRB02;2020;PM10;WHO_2021_AQG_Scen_Base;449024;3766;12.5;13.1
France;FRB0;FRB03;2020;PM10;WHO_2021_AQG_Scen_Base;241217;4821;11.4;12.1
Portugal;PT16;PT16B;2018;NO2;WHO_2021_AQG_Scen_Base;352507;1791;5.6;9.2
Portugal;PT16;PT16D;2018;NO2;WHO_2021_AQG_Scen_Base;358326;1198;8.6;12.4
Portugal;PT16;PT16E;2018;NO2;WHO_2021_AQG_Scen_Base;449959;2757;5.9;11.3
Portugal;PT16;PT16F;2018;NO2;WHO_2021_AQG_Scen_Base;290323;1821;5.2;9.5
Portugal;PT16;PT16G;2018;NO2;WHO_2021_AQG_Scen_Base;263585;2075;5.2;9.6
Portugal;PT16;PT16H;2018;NO2;WHO_2021_AQG_Scen_Base;87496;1098;3.6;10.3
Portugal;PT16;PT16I;2018;NO2;WHO_2021_AQG_Scen_Base;242584;2079;4.5;9.0
Portugal;PT16;PT16J;2018;NO2;WHO_2021_AQG_Scen_Base;232362;2561;4.0;8.9
Portugal;PT16;PT16F;2018;O3;WHO_2021_AQG_Scen_Base;290323;1821;6667.5;5375.4
Portugal;PT16;PT16G;2018;O3;WHO_2021_AQG_Scen_Base;263585;2075;6631.3;5551.3
Portugal;PT16;PT16H;2018;O3;WHO_2021_AQG_Scen_Base;87496;1098;6361.4;5717.1
Portugal;PT16;PT16I;2018;O3;WHO_2021_AQG_Scen_Base;242584;2079;6734.5;5770.9
Portugal;PT16;PT16J;2018;O3;WHO_2021_AQG_Scen_Base;232362;2561;6320.0;5786.5
Portugal;PT16;PT16B;2018;O3;WHO_2021_AQG_Scen_Base;352507;1791;6272.2;5392.1
Portugal;PT16;PT16D;2018;O3;WHO_2021_AQG_Scen_Base;358326;1198;6014.0;4600.1
Portugal;PT16;PT16E;2018;O3;WHO_2021_AQG_Scen_Base;449959;2757;6677.3;5150.8
Portugal;PT16;PT16F;2018;PM10;WHO_2021_AQG_Scen_Base;290323;1821;14.7;16.1
Portugal;PT16;PT16G;2018;PM10;WHO_2021_AQG_Scen_Base;263585;2075;11.3;12.0
Portugal;PT16;PT16H;2018;PM10;WHO_2021_AQG_Scen_Base;87496;1098;11.8;12.9
Portugal;PT16;PT16I;2018;PM10;WHO_2021_AQG_Scen_Base;242584;2079;13.4;15.1
Portugal;PT16;PT16J;2018;PM10;WHO_2021_AQG_Scen_Base;232362;2561;11.2;12.3
Portugal;PT16;PT16B;2018;PM10;WHO_2021_AQG_Scen_Base;352507;1791;15.8;16.3
Portugal;PT16;PT16D;2018;PM10;WHO_2021_AQG_Scen_Base;358326;1198;16.1;17.8
Portugal;PT16;PT16E;2018;PM10;WHO_2021_AQG_Scen_Base;449959;2757;13.6;15.4
Portugal;PT16;PT16B;2019;PM10;WHO_2021_AQG_Scen_Base;352013;1791;15.4;16.7
Portugal;PT16;PT16D;2019;PM10;WHO_2021_AQG_Scen_Base;357825;1198;17.0;20.0
Portugal;PT16;PT16E;2019;PM10;WHO_2021_AQG_Scen_Base;449329;2757;13.6;16.3
Portugal;PT16;PT16J;2019;PM10;WHO_2021_AQG_Scen_Base;232038;2561;11.1;13.9
Portugal;PT16;PT16F;2019;PM10;WHO_2021_AQG_Scen_Base;289916;1821;14.1;16.6
Portugal;PT16;PT16G;2019;PM10;WHO_2021_AQG_Scen_Base;263216;2075;10.6;12.1
Portugal;PT16;PT16H;2019;PM10;WHO_2021_AQG_Scen_Base;87373;1098;10.8;11.7
Portugal;PT16;PT16I;2019;PM10;WHO_2021_AQG_Scen_Base;242244;2079;12.5;14.1
Portugal;PT16;PT16B;2019;PM2.5;WHO_2021_AQG_Scen_Base;352013;1791;6.3;7.1
Portugal;PT16;PT16D;2019;PM2.5;WHO_2021_AQG_Scen_Base;357825;1198;8.7;9.5
Portugal;PT16;PT16E;2019;PM2.5;WHO_2021_AQG_Scen_Base;449329;2757;6.6;7.7
Portugal;PT16;PT16F;2019;PM2.5;WHO_2021_AQG_Scen_Base;289916;1821;6.5;7.6
Portugal;PT16;PT16G;2019;PM2.5;WHO_2021_AQG_Scen_Base;263216;2075;5.0;5.8
Portugal;PT16;PT16H;2019;PM2.5;WHO_2021_AQG_Scen_Base;87373;1098;4.4;4.8
Portugal;PT16;PT16I;2019;PM2.5;WHO_2021_AQG_Scen_Base;242244;2079;5.5;6.4
Portugal;PT16;PT16J;2019;PM2.5;WHO_2021_AQG_Scen_Base;232038;2561;4.4;5.1
Portugal;PT16;PT16B;2020;NO2;WHO_2021_AQG_Scen_Base;352674;1791;4.9;7.5
Portugal;PT16;PT16D;2020;NO2;WHO_2021_AQG_Scen_Base;358497;1198;6.6;8.6
Portugal;PT16;PT16E;2020;NO2;WHO_2021_AQG_Scen_Base;450172;2757;4.8;8.1
Portugal;PT16;PT16J;2020;NO2;WHO_2021_AQG_Scen_Base;232473;2561;3.7;6.6
Portugal;PT16;PT16F;2020;NO2;WHO_2021_AQG_Scen_Base;290460;1821;4.5;7.1
Portugal;PT16;PT16G;2020;NO2;WHO_2021_AQG_Scen_Base;263710;2075;4.4;6.9
Portugal;PT16;PT16H;2020;NO2;WHO_2021_AQG_Scen_Base;87537;1098;3.1;7.5
Portugal;PT16;PT16I;2020;NO2;WHO_2021_AQG_Scen_Base;242699;2079;4.0;7.1
Portugal;PT16;PT16J;2020;PM10;WHO_2021_AQG_Scen_Base;232473;2561;10.2;11.5
Portugal;PT16;PT16F;2020;PM10;WHO_2021_AQG_Scen_Base;290460;1821;13.3;15.4
Portugal;PT16;PT16G;2020;PM10;WHO_2021_AQG_Scen_Base;263710;2075;11.1;13.1
Portugal;PT16;PT16H;2020;PM10;WHO_2021_AQG_Scen_Base;87537;1098;10.7;12.3
Portugal;PT16;PT16I;2020;PM10;WHO_2021_AQG_Scen_Base;242699;2079;12.3;14.3
Portugal;PT16;PT16B;2020;PM10;WHO_2021_AQG_Scen_Base;352674;1791;14.7;16.1
Portugal;PT16;PT16D;2020;PM10;WHO_2021_AQG_Scen_Base;358497;1198;16.4;19.8
Portugal;PT16;PT16E;2020;PM10;WHO_2021_AQG_Scen_Base;450172;2757;13.1;15.6
Romania;RO12;RO121;2018;O3;WHO_2021_AQG_Scen_Base;332235;2277;5406.7;3470.2
Romania;RO12;RO122;2018;O3;WHO_2021_AQG_Scen_Base;532609;1102;4723.3;2638.7
Romania;RO12;RO123;2018;O3;WHO_2021_AQG_Scen_Base;204924;779;4599.4;3069.7
Romania;RO12;RO124;2018;O3;WHO_2021_AQG_Scen_Base;302241;1379;4958.2;3228.6
Romania;RO12;RO125;2018;O3;WHO_2021_AQG_Scen_Base;534492;2230;4686.2;2966.0
Romania;RO12;RO126;2018;O3;WHO_2021_AQG_Scen_Base;386232;912;4811.1;3002.0
Romania;RO12;RO122;2018;PM2.5;WHO_2021_AQG_Scen_Base;532609;1102;13.6;16.1
Romania;RO12;RO123;2018;PM2.5;WHO_2021_AQG_Scen_Base;204924;779;14.0;15.6
Romania;RO12;RO124;2018;PM2.5;WHO_2021_AQG_Scen_Base;302241;1379;13.2;15.2
Romania;RO12;RO121;2018;PM2.5;WHO_2021_AQG_Scen_Base;332235;2277;12.5;15.4
Romania;RO12;RO125;2018;PM2.5;WHO_2021_AQG_Scen_Base;534492;2230;15.9;17.9
Romania;RO12;RO126;2018;PM2.5;WHO_2021_AQG_Scen_Base;386232;912;13.6;14.6
Romania;RO12;RO121;2019;NO2;WHO_2021_AQG_Scen_Base;330210;2277;7.9;17.6
Romania;RO12;RO125;2019;NO2;WHO_2021_AQG_Scen_Base;531234;2230;10.7;19.0
Romania;RO12;RO126;2019;NO2;WHO_2021_AQG_Scen_Base;383879;912;11.2;20.9
Romania;RO12;RO122;2019;NO2;WHO_2021_AQG_Scen_Base;529363;1102;11.0;24.2
Romania;RO12;RO123;2019;NO2;WHO_2021_AQG_Scen_Base;203674;779;9.9;18.4
Romania;RO12;RO124;2019;NO2;WHO_2021_AQG_Scen_Base;300400;1379;8.8;16.9
Romania;RO12;RO122;2019;O3;WHO_2021_AQG_Scen_Base;529363;1102;4118.9;2452.3
Romania;RO12;RO123;2019;O3;WHO_2021_AQG_Scen_Base;203674;779;3427.9;2578.1
Romania;RO12;RO124;2019;O3;WHO_2021_AQG_Scen_Base;300400;1379;3897.7;2658.9
Romania;RO12;RO121;2019;O3;WHO_2021_AQG_Scen_Base;330210;2277;5402.9;3601.5
Romania;RO12;RO125;2019;O3;WHO_2021_AQG_Scen_Base;531234;2230;4649.7;3040.6
Romania;RO12;RO126;2019;O3;WHO_2021_AQG_Scen_Base;383879;912;4459.0;2740.8
Romania;RO12;RO125;2019;PM10;WHO_2021_AQG_Scen_Base;531234;2230;16.5;19.2
Romania;RO12;RO126;2019;PM10;WHO_2021_AQG_Scen_Base;383879;912;16.2;19.1
Romania;RO12;RO122;2019;PM10;WHO_2021_AQG_Scen_Base;529363;1102;16.1;20.2
Romania;RO12;RO123;2019;PM10;WHO_2021_AQG_Scen_Base;203674;779;15.2;16.5
Romania;RO12;RO124;2019;PM10;WHO_2021_AQG_Scen_Base;300400;1379;13.5;15.0
Romania;RO12;RO121;2019;PM10;WHO_2021_AQG_Scen_Base;330210;2277;14.4;18.2
Romania;RO12;RO121;2019;PM2.5;WHO_2021_AQG_Scen_Base;330210;2277;9.8;12.8
Romania;RO12;RO122;2019;PM2.5;WHO_2021_AQG_Scen_Base;529363;1102;10.6;13.7
Romania;RO12;RO123;2019;PM2.5;WHO_2021_AQG_Scen_Base;203674;779;10.1;11.2
Romania;RO12;RO124;2019;PM2.5;WHO_2021_AQG_Scen_Base;300400;1379;8.7;10.1
Romania;RO12;RO125;2019;PM2.5;WHO_2021_AQG_Scen_Base;531234;2230;11.5;12.9
Romania;RO12;RO126;2019;PM2.5;WHO_2021_AQG_Scen_Base;383879;912;11.2;13.1
Romania;RO12;RO125;2020;PM10;WHO_2021_AQG_Scen_Base;528892;2230;16.9;21.2
Romania;RO12;RO126;2020;PM10;WHO_2021_AQG_Scen_Base;382186;912;16.8;22.1
Romania;RO12;RO121;2020;PM10;WHO_2021_AQG_Scen_Base;328753;2277;13.9;19.9
Romania;RO12;RO122;2020;PM10;WHO_2021_AQG_Scen_Base;527028;1102;15.6;22.3
Romania;RO12;RO123;2020;PM10;WHO_2021_AQG_Scen_Base;202777;779;14.7;18.6
Romania;RO12;RO124;2020;PM10;WHO_2021_AQG_Scen_Base;299075;1379;12.8;16.6
Romania;RO12;RO121;2020;PM2.5;WHO_2021_AQG_Scen_Base;328753;2277;9.8;13.0
Romania;RO12;RO125;2020;PM2.5;WHO_2021_AQG_Scen_Base;528892;2230;12.3;13.3
Romania;RO12;RO126;2020;PM2.5;WHO_2021_AQG_Scen_Base;382186;912;11.5;13.3
Romania;RO12;RO122;2020;PM2.5;WHO_2021_AQG_Scen_Base;527028;1102;11.0;14.1
Romania;RO12;RO123;2020;PM2.5;WHO_2021_AQG_Scen_Base;202777;779;10.6;11.8
Romania;RO12;RO124;2020;PM2.5;WHO_2021_AQG_Scen_Base;299075;1379;9.2;10.2
France;FRF2;FRF21;2018;NO2;WHO_2021_AQG_Scen_Base;294551;2151;7.7;12.8
France;FRF2;FRF22;2018;NO2;WHO_2021_AQG_Scen_Base;315272;2076;6.6;11.7
France;FRF2;FRF23;2018;NO2;WHO_2021_AQG_Scen_Base;587587;2731;7.8;14.5
France;FRF2;FRF24;2018;NO2;WHO_2021_AQG_Scen_Base;191017;1829;6.1;9.7
France;FRF2;FRF21;2018;O3;WHO_2021_AQG_Scen_Base;294551;2151;5514.8;5159.0
France;FRF2;FRF22;2018;O3;WHO_2021_AQG_Scen_Base;315272;2076;5582.4;5527.5
France;FRF2;FRF23;2018;O3;WHO_2021_AQG_Scen_Base;587587;2731;5417.1;5159.8
France;FRF2;FRF24;2018;O3;WHO_2021_AQG_Scen_Base;191017;1829;5798.0;5697.1
France;FRF2;FRF21;2018;PM10;WHO_2021_AQG_Scen_Base;294551;2151;15.1;16.5
France;FRF2;FRF22;2018;PM10;WHO_2021_AQG_Scen_Base;315272;2076;14.2;16.1
France;FRF2;FRF23;2018;PM10;WHO_2021_AQG_Scen_Base;587587;2731;15.4;17.5
France;FRF2;FRF24;2018;PM10;WHO_2021_AQG_Scen_Base;191017;1829;13.3;14.7
France;FRF2;FRF23;2019;PM10;WHO_2021_AQG_Scen_Base;588915;2731;13.9;16.6
France;FRF2;FRF24;2019;PM10;WHO_2021_AQG_Scen_Base;191448;1829;11.9;13.5
France;FRF2;FRF21;2019;PM10;WHO_2021_AQG_Scen_Base;295216;2151;13.3;15.1
France;FRF2;FRF22;2019;PM10;WHO_2021_AQG_Scen_Base;315986;2076;12.9;14.9
France;FRF2;FRF23;2019;PM2.5;WHO_2021_AQG_Scen_Base;588915;2731;8.3;10.3
France;FRF2;FRF24;2019;PM2.5;WHO_2021_AQG_Scen_Base;191448;1829;6.8;7.9
France;FRF2;FRF21;2019;PM2.5;WHO_2021_AQG_Scen_Base;295216;2151;8.0;9.0
France;FRF2;FRF22;2019;PM2.5;WHO_2021_AQG_Scen_Base;315986;2076;7.5;8.9
Germany;DED4;DED44;2018;O3;WHO_2021_AQG_Scen_Base;247352;1003;7063.1;6251.5
Germany;DED4;DED45;2018;O3;WHO_2021_AQG_Scen_Base;345540;758;6816.7;6195.4
Germany;DED4;DED41;2018;O3;WHO_2021_AQG_Scen_Base;246398;196;6533.0;6093.3
Germany;DED4;DED42;2018;O3;WHO_2021_AQG_Scen_Base;372208;1170;7223.4;6445.1
Germany;DED4;DED43;2018;O3;WHO_2021_AQG_Scen_Base;333003;1574;7053.5;6530.3
Germany;DED4;DED44;2019;NO2;WHO_2021_AQG_Scen_Base;248030;1003;8.0;12.7
Germany;DED4;DED45;2019;NO2;WHO_2021_AQG_Scen_Base;346487;758;10.6;14.1
Germany;DED4;DED41;2019;NO2;WHO_2021_AQG_Scen_Base;247074;196;13.6;17.2
Germany;DED4;DED42;2019;NO2;WHO_2021_AQG_Scen_Base;373227;1170;8.8;12.7
Germany;DED4;DED43;2019;NO2;WHO_2021_AQG_Scen_Base;333915;1574;9.5;12.8
Germany;DED4;DED41;2019;O3;WHO_2021_AQG_Scen_Base;247074;196;5241.2;4871.5
Germany;DED4;DED42;2019;O3;WHO_2021_AQG_Scen_Base;373227;1170;5984.2;5365.1
Germany;DED4;DED43;2019;O3;WHO_2021_AQG_Scen_Base;333915;1574;5737.4;5268.6
Germany;DED4;DED44;2019;O3;WHO_2021_AQG_Scen_Base;248030;1003;5654.1;5068.9
Germany;DED4;DED45;2019;O3;WHO_2021_AQG_Scen_Base;346487;758;5474.7;4995.1
Germany;DED4;DED41;2019;PM2.5;WHO_2021_AQG_Scen_Base;247074;196;9.7;10.0
Germany;DED4;DED42;2019;PM2.5;WHO_2021_AQG_Scen_Base;373227;1170;8.3;9.1
Germany;DED4;DED43;2019;PM2.5;WHO_2021_AQG_Scen_Base;333915;1574;9.4;9.7
Germany;DED4;DED44;2019;PM2.5;WHO_2021_AQG_Scen_Base;248030;1003;8.3;9.4
Germany;DED4;DED45;2019;PM2.5;WHO_2021_AQG_Scen_Base;346487;758;9.4;9.9
Germany;DED4;DED44;2020;NO2;WHO_2021_AQG_Scen_Base;248470;1003;7.2;10.6
Germany;DED4;DED45;2020;NO2;WHO_2021_AQG_Scen_Base;347103;758;9.4;12.1
Germany;DED4;DED41;2020;NO2;WHO_2021_AQG_Scen_Base;247512;196;12.0;15.0
Germany;DED4;DED42;2020;NO2;WHO_2021_AQG_Scen_Base;373891;1170;8.0;11.4
Germany;DED4;DED43;2020;NO2;WHO_2021_AQG_Scen_Base;334508;1574;8.8;11.8
Germany;DED4;DED44;2020;PM10;WHO_2021_AQG_Scen_Base;248470;1003;11.1;12.4
Germany;DED4;DED45;2020;PM10;WHO_2021_AQG_Scen_Base;347103;758;12.5;13.3
Germany;DED4;DED41;2020;PM10;WHO_2021_AQG_Scen_Base;247512;196;12.9;13.5
Germany;DED4;DED42;2020;PM10;WHO_2021_AQG_Scen_Base;373891;1170;11.1;12.1
Germany;DED4;DED43;2020;PM10;WHO_2021_AQG_Scen_Base;334508;1574;12.8;13.3
Germany;DED4;DED44;2020;PM2.5;WHO_2021_AQG_Scen_Base;248470;1003;7.6;8.6
Germany;DED4;DED45;2020;PM2.5;WHO_2021_AQG_Scen_Base;347103;758;8.4;9.0
Germany;DED4;DED41;2020;PM2.5;WHO_2021_AQG_Scen_Base;247512;196;8.5;8.8
Germany;DED4;DED42;2020;PM2.5;WHO_2021_AQG_Scen_Base;373891;1170;7.5;8.2
Germany;DED4;DED43;2020;PM2.5;WHO_2021_AQG_Scen_Base;334508;1574;8.5;8.8
Spain;ES63;ES630;2018;PM10;WHO_2021_AQG_Scen_Base;63175;13;21.9;24.2
Spain;ES63;ES630;2019;NO2;WHO_2021_AQG_Scen_Base;63553;13;13.1;17.0
Spain;ES63;ES630;2019;O3;WHO_2021_AQG_Scen_Base;63553;13;5920.0;5917.9
Spain;ES63;ES630;2019;PM2.5;WHO_2021_AQG_Scen_Base;63553;13;8.6;8.7
Spain;ES63;ES630;2020;NO2;WHO_2021_AQG_Scen_Base;64087;13;12.8;16.5
Spain;ES63;ES630;2020;O3;WHO_2021_AQG_Scen_Base;64087;13;5684.9;5578.0
Spain;ES63;ES630;2020;PM10;WHO_2021_AQG_Scen_Base;64087;13;18.4;18.6
Spain;ES63;ES630;2020;PM2.5;WHO_2021_AQG_Scen_Base;64087;13;8.2;8.7
Spain;ES64;ES640;2018;O3;WHO_2021_AQG_Scen_Base;78467;11;5388.1;4822.1
Spain;ES64;ES640;2018;PM10;WHO_2021_AQG_Scen_Base;78467;11;27.3;28.0
Spain;ES64;ES640;2018;PM2.5;WHO_2021_AQG_Scen_Base;78467;11;13.7;14.2
Spain;ES64;ES640;2020;NO2;WHO_2021_AQG_Scen_Base;79601;11;11.0;13.1
Spain;ES64;ES640;2020;O3;WHO_2021_AQG_Scen_Base;79601;11;6946.8;6826.1
Spain;ES64;ES640;2020;PM10;WHO_2021_AQG_Scen_Base;79601;11;23.8;24.3
Spain;ES64;ES640;2020;PM2.5;WHO_2021_AQG_Scen_Base;79601;11;10.4;10.8
Spain;ES30;ES300;2018;PM2.5;WHO_2021_AQG_Scen_Base;6505015;1895;7.6;9.5
Spain;ES30;ES300;2019;PM10;WHO_2021_AQG_Scen_Base;6543860;1895;15.8;17.8
Spain;ES22;ES220;2018;NO2;WHO_2021_AQG_Scen_Base;644643;1317;5.4;13.3
Spain;ES22;ES220;2018;O3;WHO_2021_AQG_Scen_Base;644643;1317;5585.1;3839.8
Spain;ES22;ES220;2018;PM10;WHO_2021_AQG_Scen_Base;644643;1317;11.5;15.2
Spain;ES22;ES220;2018;PM2.5;WHO_2021_AQG_Scen_Base;644643;1317;7.6;9.7
Spain;ES22;ES220;2019;NO2;WHO_2021_AQG_Scen_Base;648493;1317;5.6;14.0
Spain;ES22;ES220;2019;PM10;WHO_2021_AQG_Scen_Base;648493;1317;11.8;15.2
Spain;ES22;ES220;2020;PM2.5;WHO_2021_AQG_Scen_Base;653957;1317;6.4;7.9
Hungary;HU33;HU331;2020;PM2.5;WHO_2021_AQG_Scen_Base;512139;2843;13.3;13.9
Hungary;HU33;HU332;2020;PM2.5;WHO_2021_AQG_Scen_Base;353946;1230;13.7;13.9
Hungary;HU33;HU333;2020;PM2.5;WHO_2021_AQG_Scen_Base;410107;2090;13.8;14.5
Hungary;HU23;HU231;2018;O3;WHO_2021_AQG_Scen_Base;380200;1443;6970.9;5663.4
Hungary;HU23;HU232;2018;O3;WHO_2021_AQG_Scen_Base;312291;1643;7382.2;6478.0
Hungary;HU23;HU233;2018;O3;WHO_2021_AQG_Scen_Base;225996;928;7586.6;6025.9
Hungary;HU23;HU231;2018;PM10;WHO_2021_AQG_Scen_Base;380200;1443;23.8;27.2
Hungary;HU23;HU232;2018;PM10;WHO_2021_AQG_Scen_Base;312291;1643;21.6;23.1
Hungary;HU23;HU233;2018;PM10;WHO_2021_AQG_Scen_Base;225996;928;23.2;25.0
Hungary;HU23;HU231;2019;PM10;WHO_2021_AQG_Scen_Base;379982;1443;18.2;21.3
Hungary;HU23;HU232;2019;PM10;WHO_2021_AQG_Scen_Base;312111;1643;16.6;18.6
Hungary;HU23;HU233;2019;PM10;WHO_2021_AQG_Scen_Base;225867;928;18.3;20.7
Hungary;HU23;HU231;2019;PM2.5;WHO_2021_AQG_Scen_Base;379982;1443;12.7;14.5
Hungary;HU23;HU232;2019;PM2.5;WHO_2021_AQG_Scen_Base;312111;1643;11.6;12.9
Hungary;HU23;HU233;2019;PM2.5;WHO_2021_AQG_Scen_Base;225867;928;12.6;13.8
Hungary;HU23;HU231;2020;PM10;WHO_2021_AQG_Scen_Base;379856;1443;19.0;21.8
Hungary;HU23;HU232;2020;PM10;WHO_2021_AQG_Scen_Base;312009;1643;16.8;18.5
Hungary;HU23;HU233;2020;PM10;WHO_2021_AQG_Scen_Base;225792;928;18.2;19.9
Germany;DEA1;DEA15;2018;NO2;WHO_2021_AQG_Scen_Base;262330;165;22.4;26.0
Germany;DEA1;DEA16;2018;NO2;WHO_2021_AQG_Scen_Base;177819;89;23.8;27.5
Germany;DEA1;DEA12;2018;NO2;WHO_2021_AQG_Scen_Base;502099;207;25.5;27.5
Germany;DEA1;DEA13;2018;NO2;WHO_2021_AQG_Scen_Base;582986;210;24.5;27.5
Germany;DEA1;DEA14;2018;NO2;WHO_2021_AQG_Scen_Base;230607;131;23.6;26.8
Germany;DEA1;DEA1D;2018;NO2;WHO_2021_AQG_Scen_Base;453677;472;21.8;24.9
Germany;DEA1;DEA1E;2018;NO2;WHO_2021_AQG_Scen_Base;306208;496;19.2;22.6
Germany;DEA1;DEA1F;2018;NO2;WHO_2021_AQG_Scen_Base;477006;940;16.8;22.1
Germany;DEA1;DEA1A;2018;NO2;WHO_2021_AQG_Scen_Base;351534;167;19.9;24.2
Germany;DEA1;DEA1B;2018;NO2;WHO_2021_AQG_Scen_Base;311353;1107;15.8;19.1
Germany;DEA1;DEA1C;2018;NO2;WHO_2021_AQG_Scen_Base;495390;390;20.3;23.8
Germany;DEA1;DEA17;2018;NO2;WHO_2021_AQG_Scen_Base;214781;74;25.5;27.0
Germany;DEA1;DEA18;2018;NO2;WHO_2021_AQG_Scen_Base;114725;74;17.4;21.0
Germany;DEA1;DEA19;2018;NO2;WHO_2021_AQG_Scen_Base;163806;87;19.9;23.1
Germany;DEA1;DEA11;2018;NO2;WHO_2021_AQG_Scen_Base;601647;200;26.4;30.5
Germany;DEA1;DEA11;2018;O3;WHO_2021_AQG_Scen_Base;601647;200;4478.7;4422.3
Germany;DEA1;DEA1D;2018;O3;WHO_2021_AQG_Scen_Base;453677;472;4843.9;4819.6
Germany;DEA1;DEA1E;2018;O3;WHO_2021_AQG_Scen_Base;306208;496;5241.1;5236.7
Germany;DEA1;DEA1F;2018;O3;WHO_2021_AQG_Scen_Base;477006;940;4743.7;4624.9
Germany;DEA1;DEA1A;2018;O3;WHO_2021_AQG_Scen_Base;351534;167;5267.0;5251.5
Germany;DEA1;DEA1B;2018;O3;WHO_2021_AQG_Scen_Base;311353;1107;4810.0;4790.3
Germany;DEA1;DEA1C;2018;O3;WHO_2021_AQG_Scen_Base;495390;390;4912.6;4859.8
Germany;DEA1;DEA15;2018;O3;WHO_2021_AQG_Scen_Base;262330;165;5289.9;5291.2
Germany;DEA1;DEA16;2018;O3;WHO_2021_AQG_Scen_Base;177819;89;4730.0;4720.6
Germany;DEA1;DEA17;2018;O3;WHO_2021_AQG_Scen_Base;214781;74;4580.2;4625.0
Germany;DEA1;DEA18;2018;O3;WHO_2021_AQG_Scen_Base;114725;74;5387.0;5359.4
Germany;DEA1;DEA19;2018;O3;WHO_2021_AQG_Scen_Base;163806;87;5231.3;5203.2
Germany;DEA1;DEA12;2018;O3;WHO_2021_AQG_Scen_Base;502099;207;4296.7;4260.5
Germany;DEA1;DEA13;2018;O3;WHO_2021_AQG_Scen_Base;582986;210;4973.2;4943.1
Germany;DEA1;DEA14;2018;O3;WHO_2021_AQG_Scen_Base;230607;131;4959.7;4924.8
Ireland;IE06;IE061;2019;NO2;WHO_2021_AQG_Scen_Base;1345995;857;11.7;18.3
Ireland;IE06;IE062;2019;NO2;WHO_2021_AQG_Scen_Base;706294;5817;5.2;10.4
Ireland;IE06;IE063;2019;NO2;WHO_2021_AQG_Scen_Base;308726;5407;4.2;7.8
Estonia;EE00;EE001;2018;NO2;WHO_2021_AQG_Scen_Base;561321;2304;1.7;8.4
Estonia;EE00;EE004;2018;NO2;WHO_2021_AQG_Scen_Base;148495;4163;1.0;4.8
Estonia;EE00;EE008;2018;NO2;WHO_2021_AQG_Scen_Base;330100;8876;2.1;6.6
Estonia;EE00;EE009;2018;NO2;WHO_2021_AQG_Scen_Base;130820;4215;2.8;5.6
Estonia;EE00;EE00A;2018;NO2;WHO_2021_AQG_Scen_Base;148389;829;2.0;7.3
Croatia;HR03;HR031;2020;NO2;WHO_2021_AQG_Scen_Base;265810;973;6.1;11.9
Croatia;HR03;HR032;2020;NO2;WHO_2021_AQG_Scen_Base;46894;1483;4.4;8.4
Croatia;HR03;HR033;2020;NO2;WHO_2021_AQG_Scen_Base;145377;1218;5.0;10.0
Croatia;HR03;HR034;2020;NO2;WHO_2021_AQG_Scen_Base;98372;1135;4.2;9.2
Croatia;HR03;HR035;2020;NO2;WHO_2021_AQG_Scen_Base;405033;1861;5.1;12.3
Croatia;HR03;HR036;2020;NO2;WHO_2021_AQG_Scen_Base;190038;1716;6.0;11.5
Croatia;HR03;HR037;2020;NO2;WHO_2021_AQG_Scen_Base;103976;664;5.0;11.1
Czechia;CZ06;CZ063;2018;NO2;WHO_2021_AQG_Scen_Base;514122;3630;7.7;11.3
Czechia;CZ06;CZ064;2018;NO2;WHO_2021_AQG_Scen_Base;1184100;3376;9.3;13.9
Czechia;CZ06;CZ063;2018;O3;WHO_2021_AQG_Scen_Base;514122;3630;7846.5;7316.3
Czechia;CZ06;CZ064;2018;O3;WHO_2021_AQG_Scen_Base;1184100;3376;7628.2;7215.4
Czechia;CZ06;CZ063;2018;PM2.5;WHO_2021_AQG_Scen_Base;514122;3630;14.3;16.6
Czechia;CZ06;CZ064;2018;PM2.5;WHO_2021_AQG_Scen_Base;1184100;3376;16.5;18.4
